16,-0.00028708,-0.00049762,1.5004,-8.7857e-05,8.8741e-05,9.331e-05,-4.8674e-06,-8.0247e-06,7.0863e-06,1.5485,1.7153,-1.1528,0,0
15.99,-0.00028646,-0.0004988,1.5004,-1.0821e-05,0.00017395,3.6017e-05,-0.015359,-0.016971,0.01141,1.5224,1.6772,-1.1277,0,0
15.98,-0.00028737,-0.00050166,1.5004,0.00021845,0.00042689,-0.00013405,-0.030453,-0.033554,0.022563,1.4964,1.6394,-1.1029,0,0
15.97,-0.00029133,-0.00050788,1.5004,0.00059737,0.00084377,-0.00041441,-0.045288,-0.04976,0.033468,1.4706,1.6019,-1.0782,0,0
15.96,-0.00029981,-0.00051907,1.5004,0.0011233,0.0014209,-0.00080258,-0.059866,-0.065594,0.044126,1.445,1.5648,-1.0536,0,0
15.95,-0.00031428,-0.00053682,1.5004,0.0017938,0.0021544,-0.0012961,-0.074189,-0.081056,0.054541,1.4196,1.5279,-1.0293,0,0
15.94,-0.00033616,-0.00056267,1.5004,0.0026063,0.0030408,-0.0018926,-0.088259,-0.096152,0.064714,1.3943,1.4912,-1.0052,0,0
15.93,-0.00036687,-0.00059813,1.5004,0.0035582,0.0040762,-0.0025896,-0.10208,-0.11088,0.074646,1.3692,1.4549,-0.98127,0,0
15.92,-0.00040778,-0.00064468,1.5004,0.004647,0.0052572,-0.0033847,-0.11564,-0.12525,0.08434,1.3443,1.4189,-0.95753,0,0
15.91,-0.00046025,-0.00070375,1.5005,0.0058702,0.0065801,-0.0042756,-0.12896,-0.13926,0.093797,1.3195,1.3832,-0.93397,0,0
15.9,-0.00052562,-0.00077674,1.5005,0.0072254,0.0080412,-0.0052599,-0.14203,-0.15292,0.10302,1.2949,1.3478,-0.91061,0,0
15.89,-0.00060519,-0.00086502,1.5006,0.0087101,0.0096372,-0.0063352,-0.15486,-0.16622,0.11201,1.2705,1.3126,-0.88744,0,0
15.88,-0.00070025,-0.00096992,1.5007,0.010322,0.011364,-0.0074993,-0.16745,-0.17917,0.12077,1.2462,1.2778,-0.86445,0,0
15.87,-0.00081205,-0.0010927,1.5007,0.012058,0.013219,-0.0087499,-0.17979,-0.19178,0.1293,1.2221,1.2433,-0.84165,0,0
15.86,-0.00094182,-0.0012347,1.5008,0.013917,0.015199,-0.010085,-0.19189,-0.20404,0.1376,1.1982,1.209,-0.81905,0,0
15.85,-0.0010908,-0.0013971,1.5009,0.015895,0.017299,-0.011501,-0.20375,-0.21596,0.14568,1.1744,1.1751,-0.79663,0,0
15.84,-0.0012601,-0.0015811,1.5011,0.017991,0.019517,-0.012997,-0.21538,-0.22754,0.15354,1.1508,1.1414,-0.7744,0,0
15.83,-0.001451,-0.0017878,1.5012,0.020202,0.021849,-0.014571,-0.22677,-0.23879,0.16117,1.1274,1.108,-0.75236,0,0
15.82,-0.0016645,-0.0020184,1.5013,0.022526,0.024291,-0.01622,-0.23793,-0.2497,0.16858,1.1041,1.0749,-0.73051,0,0
15.81,-0.0019019,-0.002274,1.5015,0.02496,0.026842,-0.017942,-0.24885,-0.26029,0.17578,1.081,1.0421,-0.70884,0,0
15.8,-0.0021641,-0.0025556,1.5017,0.027502,0.029496,-0.019735,-0.25955,-0.27054,0.18276,1.0581,1.0096,-0.68736,0,0
15.79,-0.0024523,-0.0028643,1.5019,0.03015,0.032251,-0.021597,-0.27001,-0.28048,0.18953,1.0353,0.97742,-0.66607,0,0
15.78,-0.0027674,-0.003201,1.5021,0.032901,0.035105,-0.023525,-0.28025,-0.29009,0.19608,1.0127,0.9455,-0.64497,0,0
15.77,-0.0031106,-0.0035667,1.5024,0.035754,0.038052,-0.025518,-0.29027,-0.29939,0.20243,0.99021,0.91386,-0.62405,0,0
15.76,-0.0034828,-0.0039623,1.5027,0.038706,0.041091,-0.027573,-0.30006,-0.30837,0.20857,0.96792,0.88252,-0.60333,0,0
15.75,-0.0038851,-0.0043888,1.5029,0.041755,0.044219,-0.029688,-0.30963,-0.31704,0.2145,0.9458,0.85147,-0.58278,0,0
15.74,-0.0043182,-0.004847,1.5032,0.044898,0.047431,-0.031862,-0.31897,-0.3254,0.22022,0.92384,0.8207,-0.56243,0,0
15.73,-0.0047833,-0.0053377,1.5036,0.048133,0.050726,-0.034092,-0.3281,-0.33346,0.22574,0.90204,0.79022,-0.54226,0,0
15.72,-0.0052812,-0.0058618,1.5039,0.051459,0.054099,-0.036376,-0.33701,-0.34121,0.23107,0.88041,0.76003,-0.52227,0,0
15.71,-0.0058128,-0.0064199,1.5043,0.054873,0.057549,-0.038713,-0.34571,-0.34866,0.23619,0.85893,0.73013,-0.50247,0,0
15.7,-0.006379,-0.007013,1.5047,0.058373,0.061071,-0.041099,-0.35419,-0.35581,0.24112,0.83763,0.70051,-0.48286,0,0
15.69,-0.0069805,-0.0076416,1.5051,0.061956,0.064664,-0.043534,-0.36246,-0.36267,0.24585,0.81648,0.67118,-0.46343,0,0
15.68,-0.0076183,-0.0083065,1.5056,0.065621,0.068324,-0.046016,-0.37052,-0.36924,0.25039,0.7955,0.64214,-0.44418,0,0
15.67,-0.0082932,-0.0090083,1.506,0.069366,0.072048,-0.048541,-0.37838,-0.37551,0.25473,0.77468,0.61338,-0.42513,0,0
15.66,-0.0090059,-0.0097476,1.5065,0.073188,0.075833,-0.05111,-0.38602,-0.3815,0.25889,0.75402,0.58491,-0.40625,0,0
15.65,-0.0097572,-0.010525,1.5071,0.077086,0.079677,-0.053719,-0.39346,-0.38721,0.26286,0.73352,0.55673,-0.38756,0,0
